Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level,Depression
35812,21,Female,Engineering,2.77,8.6,2.1,3.7,39,3,False
35813,21,Male,Arts,2.35,6.1,7.0,7.8,27,4,False
35814,19,Female,Medical,2.69,8.2,3.7,4.0,68,4,False
35815,21,Male,Engineering,2.52,5.4,2.8,1.6,54,5,False
35816,22,Male,Medical,2.74,8.2,2.6,0.2,38,4,False
35817,18,Male,Arts,3.29,5.5,2.0,5.5,139,3,False
35818,20,Male,Engineering,2.89,7.1,6.6,4.7,94,3,False
35819,20,Female,Arts,2.43,7.6,7.0,4.3,69,3,False
35820,20,Male,Arts,2.44,6.7,3.4,2.6,117,4,False
35821,19,Female,Business,2.33,9.1,5.4,4.7,8,6,True
35822,20,Female,Science,2.05,7.3,2.3,4.6,146,4,False
35823,20,Male,Business,2.47,4.2,4.4,2.1,98,4,False
35824,18,Male,Engineering,2.34,5.5,2.6,2.5,138,3,False
35825,20,Female,Medical,2.15,8.8,6.9,7.9,9,5,False
35826,21,Female,Medical,2.65,6.4,5.5,1.4,38,4,False
35827,18,Male,Science,3.67,7.9,6.2,2.7,143,4,False
35828,19,Female,Engineering,2.44,7.4,1.2,4.0,112,3,False
35829,24,Male,Engineering,2.55,10.1,4.5,3.6,31,6,False
35830,18,Male,Business,3.59,7.6,3.7,3.0,104,5,False
35831,24,Female,Medical,3.09,5.0,6.7,3.3,21,3,False
35832,21,Male,Engineering,3.1,3.5,3.3,3.4,133,7,False
35833,19,Female,Science,2.66,8.3,1.8,3.1,18,4,False
35834,24,Male,Engineering,2.89,5.7,3.9,2.0,13,4,False
35835,20,Female,Science,2.5,9.6,3.6,3.9,138,2,False
35836,20,Male,Business,2.96,7.3,3.4,1.4,149,4,False
35837,19,Female,Engineering,3.48,7.8,2.9,4.8,125,2,False
35838,23,Female,Medical,2.62,6.8,5.6,4.4,53,3,False
35839,18,Female,Medical,3.75,8.0,3.8,2.7,6,6,False
35840,19,Female,Engineering,3.75,6.6,7.9,5.1,14,4,False
35841,18,Male,Arts,2.34,7.8,5.2,3.0,102,4,False
35842,18,Male,Engineering,2.59,9.8,3.9,2.8,129,4,False
35843,22,Female,Engineering,2.3,6.7,7.7,5.9,85,2,False
35844,23,Female,Science,2.89,7.6,3.3,2.2,99,4,False
35845,23,Male,Science,2.15,9.1,2.1,1.9,114,4,False
35846,21,Female,Engineering,3.36,7.6,6.0,3.2,115,5,False
35847,21,Male,Science,3.0,4.1,2.3,1.8,39,9,False
35848,23,Female,Arts,2.31,7.9,6.9,0.8,144,5,True
35849,20,Female,Arts,3.37,5.7,2.5,2.2,105,5,False
35850,20,Male,Business,2.95,6.3,5.4,5.6,5,6,False
35851,22,Female,Business,3.27,6.3,4.3,4.1,63,4,False
35852,19,Female,Science,3.36,5.0,4.5,4.6,29,5,False
35853,19,Male,Science,3.19,7.0,6.7,2.0,108,2,False
35854,19,Female,Arts,3.62,7.0,5.5,5.0,143,2,False
35855,20,Male,Science,3.51,7.5,7.0,1.3,116,2,False
35856,23,Male,Business,3.41,8.5,5.3,0.0,30,6,False
35857,19,Male,Business,3.02,6.7,4.9,5.2,144,4,False
35858,24,Female,Business,3.07,6.6,2.7,8.3,1,3,False
35859,20,Female,Medical,3.36,7.2,6.4,4.1,122,4,False
35860,23,Female,Engineering,3.65,6.1,5.0,0.4,53,4,False
35861,21,Male,Business,2.29,8.2,3.8,0.3,38,3,False
35862,21,Male,Science,2.99,5.0,2.9,3.3,99,4,False
35863,23,Female,Arts,2.37,7.5,6.4,0.5,71,2,False
35864,24,Female,Business,2.91,8.5,7.0,0.7,40,4,False
35865,20,Female,Science,3.61,8.2,5.6,4.1,143,5,False
35866,21,Female,Business,3.48,8.2,3.4,2.3,124,4,False
35867,22,Female,Science,3.75,10.2,6.5,4.1,5,6,False
35868,22,Female,Medical,2.52,6.7,4.6,1.9,70,2,False
35869,20,Male,Medical,2.82,7.6,6.7,3.0,94,2,False
35870,18,Male,Engineering,2.63,5.9,1.8,2.0,68,5,False
35871,19,Male,Arts,2.96,5.6,4.9,4.1,114,5,False
35872,20,Female,Science,3.29,6.2,4.5,1.3,100,2,False
35873,20,Male,Business,3.36,7.4,5.9,4.8,16,5,False
35874,18,Female,Business,2.89,5.5,2.2,3.3,125,3,False
35875,20,Female,Arts,3.43,6.7,5.6,4.2,103,5,False
35876,18,Male,Science,2.78,7.0,2.0,7.1,111,5,False
35877,18,Female,Engineering,2.51,8.2,4.5,3.8,91,4,False
35878,23,Female,Engineering,2.05,6.9,5.0,3.6,129,5,False
35879,18,Male,Science,3.65,8.0,9.8,2.3,36,4,False
35880,22,Female,Arts,3.13,8.9,4.3,5.1,33,5,False
35881,23,Male,Science,3.39,9.8,5.4,3.9,135,4,False
35882,24,Male,Arts,2.8,6.9,5.5,2.7,25,5,False
35883,23,Female,Business,2.4,5.4,4.8,6.1,28,6,False
35884,23,Female,Business,3.17,8.7,1.3,3.8,124,4,True
35885,20,Female,Business,2.72,6.5,3.1,3.2,123,4,False
35886,20,Female,Engineering,2.25,8.4,6.6,3.4,117,5,False
35887,19,Male,Engineering,1.8,5.4,3.3,5.3,90,2,False
35888,18,Male,Medical,2.06,3.0,3.5,4.9,138,6,False
35889,19,Male,Medical,3.42,6.5,3.6,3.4,125,4,False
35890,24,Female,Arts,2.15,6.4,2.4,6.4,118,5,True
35891,23,Male,Science,3.44,6.4,3.6,1.8,98,2,False
35892,19,Male,Arts,2.5,4.9,7.7,5.3,32,7,False
35893,21,Male,Science,2.36,6.3,3.7,2.0,131,4,False
35894,24,Female,Science,2.78,6.1,3.1,3.0,26,5,False
35895,22,Female,Arts,2.91,4.0,0.0,1.2,120,6,False
35896,22,Male,Engineering,3.49,8.3,6.0,4.4,83,3,False
35897,23,Female,Medical,3.8,7.2,7.0,2.5,51,3,False
35898,18,Female,Business,3.38,6.9,5.9,5.9,126,2,False
35899,22,Female,Science,2.34,9.7,4.0,2.8,33,3,False
35900,19,Female,Engineering,3.11,10.9,3.6,3.7,1,4,False
35901,20,Male,Medical,3.03,5.3,2.0,5.2,3,4,False
35902,24,Male,Medical,3.6,10.3,5.7,1.8,131,4,False
35903,18,Female,Engineering,2.91,8.2,7.0,5.8,149,3,False
35904,22,Female,Engineering,2.82,5.8,4.7,2.6,40,4,False
35905,20,Male,Arts,2.85,6.4,5.6,3.6,139,3,False
35906,21,Female,Engineering,3.51,7.8,2.0,2.0,21,3,True
35907,21,Male,Science,2.85,7.2,6.6,3.8,54,4,False
35908,18,Female,Science,3.56,9.1,8.5,2.4,13,5,False
35909,24,Female,Science,3.12,7.2,2.9,4.0,100,4,False
35910,18,Female,Medical,3.45,6.0,5.3,4.4,146,2,False
35911,21,Female,Science,2.99,10.2,4.2,2.5,83,5,False
35912,19,Male,Arts,2.67,9.1,5.2,3.5,143,2,False
35913,24,Male,Business,3.05,9.4,3.8,3.7,124,4,False
35914,20,Female,Medical,2.37,5.9,0.3,5.7,84,4,True
35915,18,Male,Arts,3.2,6.1,2.0,2.3,120,5,False
35916,19,Female,Medical,2.08,8.7,4.9,2.5,128,4,True
35917,23,Male,Business,4.0,7.9,8.4,1.2,118,3,False
35918,24,Female,Arts,2.19,7.1,3.8,3.6,61,4,False
35919,18,Male,Arts,3.29,6.7,5.2,0.1,78,3,False
35920,18,Female,Science,2.8,6.1,4.7,2.0,6,3,False
35921,23,Female,Engineering,2.93,5.7,4.6,1.7,15,5,False
35922,22,Female,Medical,2.79,6.0,4.3,3.9,89,4,False
35923,18,Male,Business,3.77,6.9,6.8,2.8,68,3,False
35924,21,Female,Arts,2.93,4.8,0.0,1.1,34,8,True
35925,24,Female,Medical,3.18,7.4,6.0,1.6,14,4,False
35926,18,Female,Science,3.49,7.3,7.3,6.0,113,2,False
35927,22,Female,Business,3.43,6.9,6.2,5.1,119,4,False
35928,20,Female,Arts,3.38,5.9,4.1,5.5,104,4,False
35929,22,Female,Science,3.26,5.6,3.6,2.4,54,5,False
35930,24,Female,Science,3.8,8.0,7.9,2.7,9,5,False
35931,19,Male,Engineering,3.53,8.1,3.9,1.2,59,3,False
35932,22,Male,Medical,3.32,8.9,8.8,2.8,105,3,False
35933,24,Male,Business,2.32,7.3,1.9,2.1,13,5,False
35934,18,Male,Engineering,3.11,8.0,3.4,4.9,100,2,False
35935,19,Male,Engineering,3.47,6.7,7.1,1.9,119,2,False
35936,21,Male,Medical,2.69,6.1,4.5,4.6,71,3,False
35937,23,Male,Science,2.9,9.1,5.1,2.2,100,2,False
35938,18,Female,Science,2.36,9.0,7.4,5.0,143,4,False
35939,24,Female,Science,2.03,7.2,3.4,2.0,124,4,False
35940,24,Female,Medical,2.55,6.8,7.2,4.5,101,4,False
35941,20,Male,Engineering,3.16,5.6,5.7,4.0,82,5,False
35942,19,Male,Arts,3.12,7.5,5.9,3.8,72,5,False
35943,20,Male,Business,3.45,4.7,4.1,3.8,100,7,False
35944,24,Female,Science,2.37,8.2,5.6,1.6,10,4,True
35945,19,Male,Science,2.02,6.3,9.1,6.0,102,3,False
35946,20,Female,Arts,2.85,8.6,3.5,4.2,109,3,False
35947,19,Male,Medical,2.57,5.8,4.7,2.0,78,5,False
35948,18,Male,Science,3.02,9.2,5.5,2.2,38,6,False
35949,24,Female,Medical,2.76,6.1,9.0,5.6,28,5,False
35950,19,Female,Arts,2.34,6.9,1.1,2.7,145,3,False
35951,18,Female,Business,3.17,7.1,5.8,7.0,64,3,False
35952,23,Male,Arts,2.73,5.2,6.0,3.4,73,4,False
35953,18,Male,Medical,3.41,9.2,5.3,5.6,85,5,False
35954,24,Female,Science,2.86,7.0,4.7,3.9,116,3,False
35955,20,Male,Science,2.29,8.8,3.6,2.7,108,2,False
35956,19,Female,Science,3.23,8.2,2.5,1.0,16,6,False
35957,21,Female,Business,2.4,5.8,9.8,4.5,116,2,False
35958,18,Female,Engineering,3.43,5.4,1.7,3.7,123,2,False
35959,23,Male,Arts,2.05,3.5,3.2,4.0,126,7,True
35960,22,Female,Science,3.38,7.9,1.0,2.9,144,4,False
35961,24,Female,Science,3.47,7.6,2.1,1.5,104,3,False
35962,18,Female,Engineering,3.08,7.2,3.3,3.9,44,6,False
35963,18,Female,Science,2.05,7.6,4.8,4.6,2,5,False
35964,22,Female,Medical,2.42,8.9,5.3,1.1,140,2,False
35965,23,Male,Business,3.36,7.0,5.1,4.5,39,5,False
35966,18,Female,Arts,2.04,4.8,3.8,5.8,13,8,False
35967,20,Female,Business,3.78,4.1,4.8,1.6,14,6,False
35968,24,Male,Business,3.26,9.7,4.7,4.0,127,3,False
35969,19,Male,Medical,3.69,6.7,3.9,2.8,98,4,False
35970,21,Female,Medical,3.52,10.4,4.3,3.4,66,2,False
35971,21,Male,Science,2.04,8.8,6.0,3.8,80,4,False
35972,19,Female,Business,2.29,7.0,3.3,4.0,138,2,True
35973,19,Female,Business,3.6,4.9,5.4,2.6,54,6,False
35974,24,Male,Engineering,3.22,3.6,3.4,6.2,81,5,False
35975,22,Female,Medical,2.99,8.0,5.1,4.8,14,6,False
35976,18,Male,Medical,3.51,6.8,1.6,3.7,21,5,False
35977,21,Male,Arts,2.4,9.2,1.5,4.3,144,3,False
35978,24,Female,Business,3.2,8.2,6.8,4.6,136,2,False
35979,24,Male,Business,2.1,6.1,3.1,4.5,118,5,False
35980,19,Female,Arts,2.66,7.2,4.2,3.5,113,4,False
35981,19,Male,Business,2.37,7.0,4.9,2.8,5,4,True
35982,24,Male,Medical,2.31,4.9,5.0,3.9,6,9,False
35983,19,Female,Science,1.99,6.6,2.4,5.1,140,2,True
35984,18,Female,Business,3.64,6.1,6.0,3.6,94,3,False
35985,24,Male,Engineering,2.97,7.5,4.7,3.8,98,2,False
35986,21,Male,Business,2.23,5.8,4.1,4.6,129,2,False
35987,21,Female,Science,2.4,6.8,4.2,5.4,103,3,False
35988,23,Female,Arts,2.65,5.4,4.1,4.0,82,5,False
35989,24,Male,Arts,3.16,5.6,6.1,5.8,96,2,False
35990,23,Male,Business,2.02,7.3,0.6,4.1,123,3,True
35991,23,Female,Arts,3.09,8.1,4.4,2.1,17,3,False
35992,19,Male,Science,2.37,7.5,6.4,0.8,44,4,False
35993,18,Male,Business,3.23,7.3,4.4,1.5,74,4,False
35994,22,Male,Arts,3.04,6.5,3.9,4.5,18,3,False
35995,18,Male,Business,3.48,6.6,4.9,4.5,51,3,False
35996,20,Male,Medical,3.53,6.1,3.6,3.1,2,3,False
35997,23,Female,Business,3.3,7.8,3.7,4.0,143,4,False
35998,19,Male,Arts,2.26,7.4,3.3,4.0,6,6,True
35999,21,Male,Arts,2.24,7.8,6.8,2.3,142,2,False
36000,23,Male,Arts,3.78,8.4,4.6,3.4,83,2,False
36001,20,Male,Arts,3.52,7.2,5.3,4.8,139,4,False
36002,24,Female,Engineering,2.69,8.2,4.7,6.0,142,3,False
36003,19,Male,Business,3.75,9.9,2.9,2.0,139,2,False
36004,23,Female,Business,3.62,8.4,4.0,4.9,69,3,False
36005,21,Male,Engineering,2.95,9.0,7.0,0.0,56,3,False
36006,22,Female,Engineering,2.64,5.9,7.5,0.8,63,5,False
36007,19,Female,Science,2.6,6.2,5.9,5.2,39,5,False
36008,19,Female,Engineering,2.32,7.9,1.8,3.9,81,2,False
36009,23,Female,Engineering,3.85,8.1,9.5,1.6,123,2,False
36010,19,Male,Engineering,2.95,6.6,5.9,6.3,51,4,False
36011,19,Male,Medical,2.79,4.8,3.1,0.5,149,7,False
36012,19,Male,Business,2.42,6.9,7.2,5.8,22,5,False
36013,18,Female,Medical,2.56,7.3,3.3,3.9,114,5,False
36014,22,Female,Medical,3.29,8.8,4.4,4.9,117,5,False
36015,20,Female,Arts,2.01,5.5,1.9,5.8,7,4,True
36016,23,Female,Business,2.63,8.8,4.9,4.4,106,4,False
36017,24,Female,Arts,2.58,7.7,2.8,2.5,29,5,False
36018,24,Female,Science,3.4,7.2,6.0,4.9,124,3,False
36019,24,Female,Arts,3.25,10.1,1.6,3.4,9,6,False
36020,20,Female,Science,3.59,7.3,0.8,4.0,103,3,False
36021,23,Female,Business,3.54,9.1,6.2,4.7,79,4,False
36022,19,Male,Arts,2.52,7.0,5.9,2.4,33,3,False
36023,20,Male,Arts,3.56,5.4,1.7,2.3,23,5,False
36024,24,Male,Medical,3.72,5.8,3.9,3.8,86,2,False
36025,19,Female,Medical,2.0,7.7,4.9,1.9,23,4,False
36026,18,Male,Science,3.3,5.9,3.4,3.0,33,3,False
36027,21,Male,Business,1.95,6.3,5.0,6.1,4,3,False
36028,21,Male,Medical,2.84,8.0,7.0,4.5,63,5,False
36029,23,Female,Medical,2.41,8.1,6.2,2.1,58,6,True
36030,19,Female,Business,2.08,8.4,2.9,5.9,40,4,False
36031,18,Male,Science,2.03,6.2,5.4,3.9,21,5,False
36032,22,Female,Engineering,2.03,6.5,4.4,3.2,55,4,False
36033,22,Female,Engineering,3.35,8.1,4.6,6.3,90,4,False
36034,20,Female,Arts,2.23,9.2,2.2,5.3,19,4,False
36035,20,Male,Arts,3.47,6.3,1.9,3.4,31,6,False
36036,22,Male,Business,2.61,7.1,5.7,4.3,126,3,False
36037,21,Female,Engineering,3.86,5.5,7.6,1.8,81,5,False
36038,18,Male,Arts,3.21,10.6,5.1,6.4,69,2,False
36039,18,Male,Arts,3.54,6.2,3.2,3.2,100,2,False
36040,23,Female,Arts,2.92,5.5,5.7,2.2,127,5,False
36041,23,Male,Medical,2.14,7.8,0.1,3.7,41,5,False
36042,24,Female,Science,3.78,5.8,4.7,4.2,91,3,False
36043,23,Male,Arts,3.22,5.8,6.4,1.9,71,4,False
36044,24,Male,Science,2.68,6.5,1.6,1.3,8,3,False
36045,24,Female,Medical,3.79,6.0,7.2,0.9,77,4,False
36046,24,Female,Science,2.78,8.5,4.6,2.7,44,6,False
36047,18,Male,Medical,3.5,8.8,2.6,3.5,90,2,False
36048,18,Male,Engineering,1.99,8.7,5.5,7.2,20,3,True
36049,20,Male,Business,2.92,3.0,1.9,2.2,148,5,True
36050,21,Male,Arts,3.74,5.8,1.3,1.9,69,4,False
36051,20,Female,Engineering,2.03,8.7,2.1,2.8,115,5,True
36052,24,Male,Medical,3.19,4.8,1.3,3.8,94,5,False
36053,23,Female,Science,3.22,6.9,3.0,3.3,47,5,False
36054,22,Female,Science,2.93,6.7,0.0,4.6,84,2,False
36055,18,Male,Business,2.62,9.1,5.7,1.4,102,3,False
36056,20,Male,Arts,2.45,9.3,6.5,4.4,141,4,False
36057,24,Female,Business,3.71,7.6,8.1,7.1,63,5,False
36058,21,Female,Science,2.2,7.0,2.7,5.2,93,5,False
36059,19,Male,Medical,3.48,4.5,5.3,2.5,41,8,False
36060,24,Male,Business,2.62,6.4,4.4,4.0,42,5,False
36061,24,Male,Business,2.47,6.7,6.8,3.0,143,4,False
36062,24,Male,Engineering,3.47,6.9,5.1,6.3,33,6,False
36063,18,Female,Arts,2.06,3.3,6.9,3.9,0,5,False
36064,21,Male,Business,2.43,7.8,4.3,4.3,13,3,True
36065,21,Male,Science,3.13,5.4,2.2,4.3,32,5,False
36066,19,Female,Engineering,2.29,5.6,5.2,3.4,17,6,False
36067,20,Male,Arts,3.08,7.8,6.6,3.6,102,2,False
36068,22,Male,Business,3.13,9.5,3.3,4.5,124,4,True
36069,18,Female,Science,3.63,8.1,7.1,3.5,48,6,False
36070,21,Female,Engineering,3.77,5.2,3.4,2.1,103,4,False
36071,22,Female,Engineering,2.7,3.7,5.8,5.0,103,4,False
36072,22,Female,Arts,1.83,7.6,1.3,6.2,33,6,True
36073,24,Male,Medical,2.51,10.0,8.9,2.1,92,4,False
36074,20,Female,Arts,2.86,6.5,1.4,2.4,59,5,False
36075,20,Female,Business,3.13,8.4,5.6,2.1,130,4,False
36076,20,Male,Business,3.66,6.1,7.3,4.9,25,4,False
36077,24,Male,Arts,2.04,6.1,4.6,5.7,39,4,False
36078,24,Female,Engineering,2.28,5.9,1.2,2.2,103,5,False
36079,24,Female,Engineering,2.9,7.7,3.6,3.3,91,4,False
36080,18,Male,Engineering,3.53,5.9,3.2,3.7,21,6,False
36081,20,Male,Medical,2.54,5.9,4.2,3.8,122,4,False
36082,19,Female,Business,3.85,9.7,7.8,2.0,71,3,False
36083,22,Female,Science,3.3,7.2,3.7,5.0,49,3,False
36084,20,Female,Business,2.78,9.5,0.7,3.9,106,5,False
36085,21,Female,Medical,1.97,7.9,6.2,5.1,69,5,False
36086,20,Male,Business,2.58,7.8,3.5,1.7,0,4,False
36087,24,Male,Engineering,3.54,4.4,5.2,3.8,118,6,True
36088,19,Female,Arts,2.75,7.4,5.3,4.0,76,3,False
36089,21,Male,Arts,3.96,7.2,7.2,3.8,121,4,False
36090,19,Female,Arts,2.91,7.0,3.7,5.0,99,3,False
36091,19,Male,Science,3.35,8.7,6.1,3.3,37,5,False
36092,20,Female,Medical,2.93,10.3,0.0,2.4,65,2,False
36093,19,Female,Business,2.48,7.9,4.9,6.7,37,4,False
36094,19,Female,Business,2.33,5.7,5.8,3.8,22,3,False
36095,21,Male,Arts,2.83,7.2,6.7,4.4,137,4,False
36096,22,Male,Arts,3.72,7.5,6.3,4.4,138,5,False
36097,24,Female,Science,3.72,6.6,6.0,3.3,96,4,False
36098,19,Female,Engineering,3.13,9.4,4.4,4.6,12,4,False
36099,23,Female,Science,2.7,7.7,5.5,3.7,29,4,True
36100,24,Male,Medical,3.18,6.8,5.5,4.2,85,3,False
36101,18,Female,Medical,2.14,8.3,3.6,6.2,17,5,False
36102,20,Female,Science,2.22,9.2,1.2,2.3,27,4,False
36103,18,Male,Medical,2.67,7.0,5.3,2.9,132,2,False
36104,22,Male,Medical,2.01,7.1,3.3,3.5,9,5,True
36105,23,Male,Medical,2.56,7.0,1.3,4.3,47,5,False
36106,19,Male,Engineering,2.66,9.6,6.1,4.4,52,4,False
36107,20,Male,Business,2.9,9.7,5.7,1.7,59,5,False
36108,20,Female,Science,3.2,6.9,5.3,3.2,97,3,False
36109,22,Female,Business,3.55,5.7,4.6,1.8,121,5,False
36110,22,Female,Medical,2.75,8.1,6.3,2.9,75,5,False
36111,23,Male,Arts,2.48,6.8,3.3,4.7,136,3,False
36112,18,Female,Engineering,2.63,9.6,5.4,3.5,122,3,False
36113,23,Female,Medical,3.11,6.1,2.0,1.3,28,3,False
36114,20,Male,Arts,3.61,7.8,4.0,4.8,37,4,False
36115,22,Female,Business,3.69,6.5,6.7,3.8,92,3,False
36116,24,Male,Business,3.32,6.6,3.5,5.5,42,6,False
36117,19,Male,Arts,3.64,7.9,4.1,0.0,62,4,False
36118,18,Female,Engineering,2.15,5.9,4.2,2.2,86,3,False
36119,18,Male,Engineering,2.47,8.1,3.9,3.8,15,6,False
36120,24,Male,Medical,2.8,9.0,6.6,3.5,36,3,False
36121,23,Male,Medical,2.95,7.1,5.1,4.0,16,6,False
36122,24,Female,Science,3.6,5.6,6.0,3.5,132,3,False
36123,19,Female,Science,2.13,5.3,2.7,1.9,57,3,False
36124,22,Female,Science,3.53,6.1,5.0,4.8,147,3,False
36125,19,Male,Arts,3.48,6.7,4.6,1.8,96,5,False
36126,18,Female,Medical,2.41,7.5,7.0,3.1,38,3,False
36127,21,Male,Science,2.42,6.8,3.5,1.1,66,4,False
36128,19,Female,Business,2.1,6.5,3.9,2.5,39,6,False
36129,23,Male,Medical,2.37,6.7,4.5,0.9,141,2,True
36130,22,Female,Engineering,2.45,4.6,5.2,3.9,121,7,False
36131,21,Male,Business,3.4,8.0,1.1,3.6,0,6,False
36132,22,Male,Business,2.27,10.2,4.2,2.2,99,2,False
36133,24,Male,Science,2.39,9.2,4.6,0.8,47,6,True
36134,21,Female,Engineering,2.51,7.4,4.5,4.0,104,5,False
36135,23,Female,Science,2.06,6.4,4.7,5.7,2,5,False
36136,21,Female,Engineering,3.61,8.0,4.9,2.4,71,2,False
36137,21,Male,Engineering,3.09,7.3,5.1,2.5,79,3,False
36138,21,Male,Business,1.91,5.9,6.7,5.8,114,4,False
36139,19,Male,Medical,3.19,8.3,4.4,3.8,52,4,False
36140,19,Male,Medical,2.57,7.0,2.6,3.5,88,2,False
36141,20,Male,Business,2.31,6.0,3.4,5.9,101,5,False
36142,24,Male,Engineering,2.09,6.2,6.4,3.2,124,4,False
36143,23,Male,Engineering,2.95,6.4,3.2,3.3,6,4,False
36144,20,Male,Arts,2.44,9.0,4.2,2.1,27,6,False
36145,19,Female,Medical,2.06,7.2,4.4,2.4,32,4,True
36146,23,Male,Business,2.41,6.9,2.7,3.3,100,5,False
36147,23,Male,Medical,2.55,8.5,3.4,0.8,39,6,False
36148,19,Male,Medical,2.09,8.2,3.9,2.1,77,4,True
36149,20,Female,Engineering,3.57,9.1,3.9,6.2,146,2,False
36150,21,Female,Arts,2.11,5.7,2.0,6.6,112,2,False
36151,23,Male,Arts,2.35,7.7,9.2,5.0,112,3,False
36152,24,Male,Business,1.97,3.7,3.0,3.3,65,5,True
36153,18,Female,Arts,3.29,9.8,6.7,6.2,119,3,False
36154,21,Female,Science,2.0,7.5,5.0,3.5,19,4,True
36155,20,Male,Business,3.52,7.2,3.1,1.9,8,6,False
36156,24,Male,Medical,1.95,5.6,5.0,5.7,34,3,True
36157,20,Female,Engineering,2.47,9.0,3.5,3.5,140,5,True
36158,18,Male,Engineering,3.13,5.8,4.3,1.4,26,3,False
36159,20,Male,Arts,2.06,8.1,3.6,3.2,11,5,False
36160,22,Female,Science,3.63,10.0,7.8,4.2,58,5,False
36161,20,Female,Arts,3.68,7.8,5.3,3.9,25,4,False
36162,20,Female,Engineering,2.97,8.4,4.6,3.8,96,2,False
36163,24,Female,Medical,2.99,10.7,3.5,4.4,63,2,False
36164,22,Female,Engineering,3.52,7.1,6.4,5.0,37,6,False
36165,19,Male,Medical,2.13,5.5,0.9,4.8,133,4,False
36166,20,Male,Medical,2.07,4.0,0.5,1.4,56,7,False
36167,21,Male,Business,2.01,8.0,5.2,1.3,80,3,False
36168,18,Female,Medical,3.25,4.9,6.0,2.5,38,6,False
36169,19,Female,Arts,3.79,8.3,3.6,0.0,112,2,False
36170,24,Male,Medical,3.03,10.8,1.8,4.5,146,2,False
36171,23,Male,Medical,2.22,6.2,0.6,2.6,72,5,False
36172,23,Female,Business,2.62,8.4,4.9,1.1,61,5,False
36173,19,Female,Science,3.2,8.4,7.2,4.0,50,6,False
36174,22,Female,Medical,3.49,3.5,0.5,4.9,80,8,False
36175,22,Male,Arts,2.36,9.0,3.6,2.5,2,6,False
36176,18,Male,Medical,3.52,9.1,6.7,5.7,149,4,False
36177,19,Female,Science,3.39,7.1,7.4,0.1,139,5,False
36178,21,Male,Medical,3.57,7.7,4.4,1.3,111,3,False
36179,22,Female,Medical,2.96,7.0,5.5,1.8,140,3,False
36180,20,Male,Science,2.76,7.8,5.8,6.6,67,3,False
36181,24,Female,Medical,2.26,5.6,3.6,2.3,40,4,False
36182,23,Male,Medical,2.92,7.2,3.5,2.3,145,4,False
36183,24,Male,Medical,2.24,5.7,1.5,2.3,15,6,False
36184,20,Male,Engineering,3.56,5.7,4.3,4.0,32,5,False
36185,22,Male,Business,1.89,7.0,6.3,5.1,86,2,False
36186,23,Female,Arts,2.29,6.2,6.1,4.4,46,3,False
36187,23,Male,Engineering,3.15,6.5,3.2,2.6,145,5,False
36188,18,Male,Business,2.64,6.3,3.3,5.6,30,6,False
36189,22,Male,Engineering,2.44,6.8,1.4,3.6,97,5,False
36190,22,Male,Arts,2.26,8.1,5.8,3.0,44,3,False
36191,19,Female,Engineering,3.19,6.4,1.6,3.4,47,3,False
36192,22,Male,Business,3.55,5.2,3.9,3.0,124,2,False
36193,19,Female,Business,2.31,5.0,5.9,4.7,33,3,True
36194,18,Female,Medical,2.95,6.2,5.4,3.3,19,3,False
36195,18,Female,Engineering,2.43,7.5,0.0,3.9,67,2,False
36196,18,Female,Arts,2.12,5.6,2.6,2.6,50,5,False
36197,18,Male,Engineering,3.7,7.0,6.0,1.9,98,2,False
36198,22,Male,Medical,2.45,4.4,5.0,4.8,113,7,False
36199,23,Female,Arts,3.27,5.4,6.0,0.1,133,3,False
36200,19,Male,Arts,2.19,8.2,5.4,4.6,133,2,False
36201,24,Female,Arts,2.09,9.0,2.9,3.1,116,5,False
36202,20,Female,Medical,2.17,8.6,2.0,1.4,135,4,False
36203,20,Female,Arts,2.13,7.0,0.4,4.4,147,2,False
36204,24,Female,Arts,3.07,5.0,3.3,3.2,146,5,False
36205,19,Female,Business,3.42,5.4,7.5,2.2,120,5,False
36206,24,Female,Medical,2.52,6.2,5.8,3.7,80,5,True
36207,24,Female,Arts,2.31,6.5,4.2,6.2,25,5,True
36208,22,Male,Business,3.75,10.5,1.8,1.9,29,6,False
36209,19,Female,Science,2.97,5.7,4.8,6.5,118,2,False
36210,22,Male,Engineering,2.78,8.1,4.4,2.7,135,2,False
36211,22,Male,Medical,3.7,3.7,7.6,2.2,118,6,True
36212,24,Male,Arts,3.57,6.1,6.0,2.0,105,2,False
36213,18,Female,Arts,2.63,8.0,4.7,3.6,2,6,False
36214,19,Female,Business,2.58,6.9,2.9,1.6,30,3,False
36215,18,Female,Arts,3.05,3.9,4.8,1.5,61,4,False
36216,18,Male,Business,2.1,9.5,5.7,4.8,112,5,False
36217,21,Male,Science,2.74,3.9,5.9,5.1,26,8,False
36218,23,Male,Business,3.1,3.8,5.6,4.1,33,7,False
36219,23,Female,Engineering,2.46,8.1,0.0,3.9,9,3,False
36220,19,Female,Science,1.98,6.4,3.7,6.1,28,5,False
36221,22,Male,Science,2.3,6.6,6.5,3.1,1,3,False
36222,20,Male,Engineering,3.04,7.7,4.9,3.3,130,2,False
36223,19,Male,Engineering,1.98,7.4,0.7,5.1,121,5,False
